,d,d_d,theta,d_theta,Goal
215,0.488684356212616,0.035009585320949554,-0.11855415254831314,-0.007256413344293832,-2.0
216,0.4893845319747925,-0.157816082239151,-0.1186992898583412,0.2373792231082916,-2.0
217,0.4862282276153565,-0.35064697265625,-0.11395170539617538,0.4819744229316712,-2.0
218,0.4792152941226959,-0.15387794375419617,-0.1043122187256813,0.14927123486995697,-2.0
219,0.4761377274990082,0.04282253980636597,-0.10132678598165512,-0.18089772760868073,-2.0
220,0.47699418663978577,0.2394911497831345,-0.10494474321603776,-0.5102596879005432,-2.0
221,0.48178398609161377,0.04639379680156708,-0.11514993757009506,-0.26072388887405396,-2.0
222,0.48271188139915466,-0.14650118350982666,-0.12036442011594772,-0.014856384135782719,-2.0
223,0.4797818660736084,-0.33929479122161865,-0.12066154927015305,0.22913020849227905,-2.0
224,0.4729959666728973,-0.5320904850959778,-0.1160789355635643,0.4730210602283478,-2.0
225,0.4623541533946991,-0.7249902486801147,-0.10661851614713667,0.7185878753662108,-2.0
226,0.4478543400764465,-0.5283289551734924,-0.09224675595760344,0.3878923952579498,-2.0
227,0.4372877776622772,-0.3317684829235077,-0.08448891341686247,0.06101978197693825,-2.0
228,0.430652379989624,-0.13527506589889526,-0.08326851576566696,-0.2637421786785126,-2.0
229,0.42794689536094666,-0.32872053980827326,-0.0885433629155159,-0.0066207339987158775,-2.0
230,0.4213724732398986,-0.5220687985420227,-0.08867577463388443,0.24864687025547028,-2.0
231,0.4109311103820801,-0.715421497821808,-0.08370283991098405,0.5038781762123108,-2.0
232,0.3966226875782013,-0.9088789224624632,-0.07362527400255203,0.7608768939971923,-2.0
233,0.3784450888633728,-0.7125604748725891,-0.0584077388048172,0.4392248392105103,-2.0
234,0.3641938865184784,-0.5163782835006714,-0.04962323606014252,0.12183083593845367,-2.0
235,0.353866308927536,-0.3202866315841675,-0.04718662053346634,-0.19305360317230225,-2.0
236,0.3474605977535248,-0.5143267512321472,-0.05104769021272659,0.07645291090011597,-2.0
237,0.33717405796051025,-0.7083020210266113,-0.0495186373591423,0.34464848041534424,-2.0
238,0.3230080008506775,-0.9023101925849913,-0.042625665664672845,0.6133745312690735,-2.0
239,0.30496180057525635,-1.0964456796646118,-0.030358176678419117,0.8844525218009949,-2.0
240,0.2830328941345215,-0.9006330370903014,-0.012669123709201813,0.5752777457237244,-2.0
241,0.2650202512741089,-0.7050206065177916,-0.0011635683476924896,0.2713635265827179,-2.0
242,0.25091981887817383,-0.5095528960227966,0.004263700917363167,-0.02905611507594585,-2.0
243,0.24072876572608948,-0.3141577243804932,0.003682579845190048,-0.3278069794178009,-2.0
244,0.23444561660289764,-0.5089890956878662,-0.0028735604137182236,-0.0415026992559433,-2.0
245,0.22426582872867584,-0.7037200927734375,-0.0037036146968603134,0.24267953634262085,-2.0
246,0.21019142866134644,-0.8984401822090149,0.0011499766260385511,0.5265947580337524,-2.0
247,0.1922226250171661,-1.0932376384735107,0.01168187242001295,0.8120881319046019,-2.0
248,0.1703578680753708,-0.8979532122611998,0.027923636138439175,0.5156498551368712,-2.0
249,0.15239880979061127,-0.7028909921646118,0.038236632943153374,0.22430139780044556,-2.0
250,0.1383409798145294,-0.5079798698425293,0.042722661048173904,-0.06376035511493683,-2.0
251,0.12818138301372528,-0.3131357431411743,0.041447453200817115,-0.3503808081150055,-2.0
252,0.1219186782836914,-0.5085055828094481,0.03443983942270279,-0.05215425789356232,-2.0
253,0.1117485612630844,-0.7037798762321472,0.033396750688552856,0.24389825761318207,-2.0
254,0.09767296910285948,-0.8990389704704285,0.03827471658587456,0.5396244525909424,-2.0
255,0.07969218492507935,-0.704124927520752,0.04906720668077469,0.2515697777271271,-2.0
256,0.06560968607664108,-0.5093742609024048,0.05409860238432884,-0.033004600554704666,-2.0
257,0.05542220175266266,-0.3147011697292328,0.05343851074576378,-0.31594303250312805,-2.0
258,0.049128178507089615,-0.5102338194847107,0.04711964726448059,-0.014031398110091686,-2.0
259,0.03892350196838378,-0.705683708190918,0.046839021146297455,0.285948246717453,-2.0
260,0.024809826165437695,-0.9011279344558717,0.05255798622965813,0.585838794708252,-2.0
261,0.006787267979234457,-0.7064218521118164,0.06427475810050964,0.3023848533630371,-2.0
262,-0.0073411683551967135,-0.5119009613990784,0.07032246142625809,0.02276993915438652,-2.0
263,-0.01757918857038021,-0.31747758388519287,0.07077786326408386,-0.25484567880630493,-2.0
264,-0.023928739130496975,-0.12305834889411926,0.06568095088005066,-0.5323151350021361,-2.0
265,-0.026389906182885167,-0.31874486804008484,0.055034641176462167,-0.22670473158359528,-2.0
266,-0.03276480361819267,-0.5143002867698668,0.050500549376010895,0.07569579780101776,-2.0
267,-0.04305081069469452,-0.7097960114479065,0.05201446264982224,0.3767129778862,-2.0
268,-0.05724672973155975,-0.5150874853134155,0.059548724442720406,0.09309103339910509,-2.0
