# Position , Speed, Angle, Angular speed, attack
4.560880959033966064e-01,5.212770700454711914e-01,1.182795874774456024e-02,-3.606662750244140625e-01,0.000000000000000000e+00
4.665136337280273438e-01,3.260411918163299561e-01,2.456782758235931396e-02,-6.544566154479980469e-02,1.000000000000000000e+00
4.730344712734222412e-01,5.211506485939025879e-01,3.305719932541251183e-03,-3.578541278839111328e-01,0.000000000000000000e+00
4.834574759006500244e-01,3.260349631309509277e-01,-3.851362736895680428e-03,-6.530979275703430176e-02,0.000000000000000000e+00
4.899781644344329834e-01,1.310227364301681519e-01,-5.157559178769588470e-03,2.249667495489120483e-01,0.000000000000000000e+00
4.925986230373382568e-01,-6.397085636854171753e-02,-6.582236383110284805e-04,5.148282051086425781e-01,0.000000000000000000e+00
4.913192093372344971e-01,1.312128305435180664e-01,9.638340212404727936e-03,2.207609117031097412e-01,0.000000000000000000e+00
4.939434528350830078e-01,3.262500464916229248e-01,1.405355799943208694e-02,-7.005724310874938965e-02,0.000000000000000000e+00
5.004684925079345703e-01,5.212227106094360352e-01,1.265241391956806183e-02,-3.594700694084167480e-01,0.000000000000000000e+00
5.108929276466369629e-01,3.259752690792083740e-01,5.463012494146823883e-03,-6.399182230234146118e-02,0.000000000000000000e+00
5.174124240875244141e-01,1.308287382125854492e-01,4.183175973594188690e-03,2.292326092720031738e-01,0.000000000000000000e+00
5.200290083885192871e-01,-6.429947167634963989e-02,8.767828345298767090e-03,5.220536589622497559e-01,0.000000000000000000e+00
5.187430381774902344e-01,1.307514309883117676e-01,1.920890249311923981e-02,2.309577018022537231e-01,0.000000000000000000e+00
5.213580131530761719e-01,3.256490230560302734e-01,2.382805570960044861e-02,-5.680759623646736145e-02,0.000000000000000000e+00
5.278710126876831055e-01,5.204773545265197754e-01,2.269190363585948944e-02,-3.430871665477752686e-01,0.000000000000000000e+00
5.382805466651916504e-01,7.153246998786926270e-01,1.583016104996204376e-02,-6.297357082366943359e-01,0.000000000000000000e+00
5.525870323181152344e-01,5.200362205505371094e-01,3.235446289181709290e-03,-3.332714438438415527e-01,0.000000000000000000e+00
5.629878044128417969e-01,3.249215185642242432e-01,-3.429983044043183327e-03,-4.074930399656295776e-02,0.000000000000000000e+00
5.694862008094787598e-01,1.299031972885131836e-01,-4.244969226419925690e-03,2.496611922979354858e-01,0.000000000000000000e+00
5.720843076705932617e-01,-6.510374695062637329e-02,7.482548244297504425e-04,5.398132205009460449e-01,0.000000000000000000e+00
