d d_d theta d_theta
-5.645861625671386719e-01 2.140447795391082764e-01 -1.909724064171314240e-02 2.015481740236282349e-01
-5.603052377700805664e-01 1.925683207809925079e-02 -1.506627723574638367e-02 4.869388043880462646e-01
-5.599201321601867676e-01 2.146390974521636963e-01 -5.327501334249973297e-03 1.883870363235473633e-01
-5.556273460388183594e-01 4.098896682262420654e-01 -1.559760188683867455e-03 -1.071440875530242920e-01
-5.474295616149902344e-01 6.050872206687927246e-01 -3.702641697600483894e-03 -4.014959335327148438e-01
-5.353277921676635742e-01 4.100717008113861084e-01 -1.173256058245897293e-02 -1.111704036593437195e-01
-5.271263718605041504e-01 2.151749283075332642e-01 -1.395596936345100403e-02 1.765895038843154907e-01
-5.228228569030761719e-01 2.031070552766323090e-02 -1.042417902499437332e-02 4.636361896991729736e-01
-5.224166512489318848e-01 2.156299948692321777e-01 -1.151454867795109749e-03 1.665210127830505371e-01
-5.181040763854980469e-01 4.108217060565948486e-01 2.178965369239449501e-03 -1.277026087045669556e-01
-5.098876357078552246e-01 6.059660315513610840e-01 -3.750866744667291641e-04 -4.208792448043823242e-01
-4.977683126926422119e-01 4.109027087688446045e-01 -8.792671374976634979e-03 -1.294980496168136597e-01
-4.895502328872680664e-01 2.159625887870788574e-01 -1.138263288885354996e-02 1.592031270265579224e-01
-4.852309823036193848e-01 2.106045559048652649e-02 -8.198570460081100464e-03 4.470754861831665039e-01
-4.848097860813140869e-01 2.163493186235427856e-01 7.429399993270635605e-04 1.506517380475997925e-01
-4.804827868938446045e-01 4.115141332149505615e-01 3.755974816158413887e-03 -1.429768055677413940e-01
-4.722525179386138916e-01 6.066359281539916992e-01 8.964387234300374985e-04 -4.356563091278076172e-01
-4.601198136806488037e-01 4.115544259548187256e-01 -7.816687226295471191e-03 -1.438727378845214844e-01
-4.518887102603912354e-01 2.165999263525009155e-01 -1.069414243102073669e-02 1.451403349637985229e-01
-4.475567042827606201e-01 2.168770879507064819e-02 -7.791335694491863251e-03 4.332332015037536621e-01
-4.471229612827301025e-01 2.169710844755172729e-01 8.733284194022417068e-04 1.369359791278839111e-01
-4.427835345268249512e-01 4.121340513229370117e-01 3.612047992646694183e-03 -1.566515713930130005e-01
-4.345408678054809570e-01 6.072579026222229004e-01 4.790166858583688736e-04 -4.493764638900756836e-01
-4.223957061767578125e-01 4.121823012828826904e-01 -8.508512750267982483e-03 -1.577248722314834595e-01
-4.141520559787750244e-01 2.172379195690155029e-01 -1.166301034390926361e-02 1.310672760009765625e-01
-4.098072946071624756e-01 2.234002947807312012e-02 -9.041665121912956238e-03 4.188495874404907227e-01
-4.093604981899261475e-01 2.176408171653747559e-01 -6.646730471402406693e-04 1.221631467342376709e-01
-4.050076901912689209e-01 4.128256738185882568e-01 1.778590027242898941e-03 -1.719077676534652710e-01
-3.967511653900146484e-01 6.079757213592529297e-01 -1.659565372392535210e-03 -4.652104079723358154e-01
-3.845916390419006348e-01 4.129305481910705566e-01 -1.096377428621053696e-02 -1.742359250783920288e-01
-3.763330280780792236e-01 2.180221527814865112e-01 -1.444849185645580292e-02 1.137707680463790894e-01
-3.719725906848907471e-01 2.316556312143802643e-02 -1.217307709157466888e-02 4.006586670875549316e-01
-3.715092837810516357e-01 -1.717270165681838989e-01 -4.159903153777122498e-03 6.882807612419128418e-01
-3.749438226222991943e-01 2.350375428795814514e-02 9.605711326003074646e-03 3.931196928024291992e-01
-3.744737505912780762e-01 2.185420542955398560e-01 1.746810600161552429e-02 1.022902578115463257e-01
-3.701029121875762939e-01 4.134646654129028320e-01 1.951391063630580902e-02 -1.860317140817642212e-01
-3.618336021900177002e-01 6.083574891090393066e-01 1.579327695071697235e-02 -4.736987948417663574e-01
-3.496664762496948242e-01 4.130674898624420166e-01 6.319300271570682526e-03 -1.772429496049880981e-01
-3.414051234722137451e-01 2.179087996482849121e-01 2.774441381916403770e-03 1.162509247660636902e-01
-3.370469510555267334e-01 2.280076593160629272e-02 5.099460016936063766e-03 4.086274504661560059e-01
-3.365909159183502197e-01 2.179034948348999023e-01 1.327200885862112045e-02 1.163718029856681824e-01
-3.322328627109527588e-01 4.128876626491546631e-01 1.559944450855255127e-02 -1.732902973890304565e-01
-3.239750862121582031e-01 6.078379750251770020e-01 1.213363837450742722e-02 -4.622101187705993652e-01
-3.118183314800262451e-01 4.125984609127044678e-01 2.889436436817049980e-03 -1.668949872255325317e-01
-3.035663664340972900e-01 2.174887657165527344e-01 -4.484632518142461777e-04 1.255178749561309814e-01
-2.992165982723236084e-01 2.242714166641235352e-02 2.061894163489341736e-03 4.168748259544372559e-01
-2.987680435180664062e-01 2.175729125738143921e-01 1.039939094334840775e-02 1.236617192625999451e-01
-2.944166064262390137e-01 4.125989079475402832e-01 1.287262421101331711e-02 -1.669144481420516968e-01
-2.861646115779876709e-01 6.075890064239501953e-01 9.534335695207118988e-03 -4.567039906978607178e-01
-2.740128338336944580e-01 4.123857021331787109e-01 4.002558998763561249e-04 -1.622019112110137939e-01
-2.657651305198669434e-01 2.173117846250534058e-01 -2.843782072886824608e-03 1.294239312410354614e-01
-2.614188790321350098e-01 2.228483930230140686e-02 -2.553036902099847794e-04 4.200208783149719238e-01
-2.609731853008270264e-01 2.174632400274276733e-01 8.145113475620746613e-03 1.260794848203659058e-01
-2.566239237785339355e-01 4.125218987464904785e-01 1.066670287400484085e-02 -1.652120500802993774e-01
-2.483734935522079468e-01 6.075440645217895508e-01 7.362462114542722702e-03 -4.557034075260162354e-01
-2.362226098775863647e-01 4.123711585998535156e-01 -1.751606119796633720e-03 -1.618824601173400879e-01
-2.279751896858215332e-01 2.173283398151397705e-01 -4.989255219697952271e-03 1.290613263845443726e-01
-2.236286103725433350e-01 2.233258821070194244e-02 -2.408028813078999519e-03 4.189759194850921631e-01
-2.231819629669189453e-01 2.175411880016326904e-01 5.971489474177360535e-03 1.243595480918884277e-01
-2.188311368227005005e-01 4.126311838626861572e-01 8.458680473268032074e-03 -1.676201522350311279e-01
-2.105785161256790161e-01 6.076853275299072266e-01 5.106277298182249069e-03 -4.588123857975006104e-01
-1.984248161315917969e-01 4.125441610813140869e-01 -4.069969989359378815e-03 -1.657007187604904175e-01
-1.901739239692687988e-01 2.175349593162536621e-01 -7.383984513580799103e-03 1.245065554976463318e-01
-1.858232319355010986e-01 2.257420122623443604e-02 -4.893853329122066498e-03 4.136576950550079346e-01
-1.853717416524887085e-01 2.178175300359725952e-01 3.379300469532608986e-03 1.182637885212898254e-01
-1.810153871774673462e-01 4.129447340965270996e-01 5.744576454162597656e-03 -1.745345294475555420e-01
-1.727564930915832520e-01 6.080380082130432129e-01 2.253885613754391670e-03 -4.665860235691070557e-01
-1.605957448482513428e-01 4.129371643066406250e-01 -7.077835500240325928e-03 -1.743735074996948242e-01
-1.523369997739791870e-01 2.179717570543289185e-01 -1.056530512869358063e-02 1.148755773901939392e-01
-1.479775607585906982e-01 2.305774576961994171e-02 -8.267793804407119751e-03 4.030095338821411133e-01
-1.475163996219635010e-01 2.183479964733123779e-01 -2.076027449220418930e-04 1.065635755658149719e-01
-1.431494504213333130e-01 4.135263562202453613e-01 1.923668780364096165e-03 -1.873637884855270386e-01
-1.348789185285568237e-01 6.086743474006652832e-01 -1.823607133701443672e-03 -4.806207716464996338e-01
-1.227054297924041748e-01 4.136314392089843750e-01 -1.143602281808853149e-02 -1.896981447935104370e-01
-1.144328042864799500e-01 2.187299132347106934e-01 -1.522998511791229248e-02 9.815734624862670898e-02
-1.100582033395767212e-01 2.388498932123184204e-02 -1.326683908700942993e-02 3.847937881946563721e-01
-1.095805019140243530e-01 -1.709913611412048340e-01 -5.570963025093078613e-03 6.720647215843200684e-01
-1.130003333091735840e-01 2.425884082913398743e-02 7.870331406593322754e-03 3.764632344245910645e-01
-1.125151589512825012e-01 2.193219661712646484e-01 1.539959665387868881e-02 8.508386462926864624e-02
-1.081287190318107605e-01 4.142749309539794922e-01 1.710127480328083038e-02 -2.038993984460830688e-01
-9.984321892261505127e-02 6.092033386230468750e-01 1.302328612655401230e-02 -4.923393726348876953e-01
-8.765915036201477051e-02 4.139517843723297119e-01 3.176498925313353539e-03 -1.967468559741973877e-01
-7.938011735677719116e-02 2.188379615545272827e-01 -7.584381382912397385e-04 9.575664252042770386e-02
-7.500335574150085449e-02 2.378084324300289154e-02 1.156694721430540085e-03 3.870153129100799561e-01
-7.452774047851562500e-02 2.189394384622573853e-01 8.897000923752784729e-03 9.351738542318344116e-02
-7.014895230531692505e-02 4.139871597290039062e-01 1.076734811067581177e-02 -1.975356787443161011e-01
-6.186920776963233948e-02 6.090079545974731445e-01 6.816634908318519592e-03 -4.879951775074005127e-01
-4.968904703855514526e-02 4.138428270816802979e-01 -2.943268744274973869e-03 -1.943458020687103271e-01
-4.141218960285186768e-02 2.188171893358230591e-01 -6.830184720456600189e-03 9.621974080801010132e-02
-3.703584894537925720e-02 2.384839206933975220e-02 -4.905790090560913086e-03 3.855474889278411865e-01
-3.655888140201568604e-02 -1.711496859788894653e-01 2.805160125717520714e-03 6.754903197288513184e-01
-3.998187184333801270e-02 2.398531697690486908e-02 1.631496660411357880e-02 3.825116157531738281e-01
-3.950216621160507202e-02 2.189265638589859009e-01 2.396519854664802551e-02 9.381828457117080688e-02
-3.512363508343696594e-02 4.137529432773590088e-01 2.584156394004821777e-02 -1.924172639846801758e-01
-2.684857696294784546e-02 6.085519194602966309e-01 2.199321985244750977e-02 -4.780486226081848145e-01
-1.467753760516643524e-02 4.131771922111511230e-01 1.243224740028381348e-02 -1.796706020832061768e-01
-6.413994356989860535e-03 2.179320007562637329e-01 8.838835172355175018e-03 1.157400906085968018e-01
-2.055354416370391846e-03 2.273743413388729095e-02 1.115363743156194687e-02 4.100256860256195068e-01
-1.600605668500065804e-03 2.177535742521286011e-01 1.935415156185626984e-02 1.196875870227813721e-01
2.754465909674763680e-03 4.126484394073486328e-01 2.174790203571319580e-02 -1.680302470922470093e-01
1.100743468850851059e-02 6.075081229209899902e-01 1.838729716837406158e-02 -4.549798965454101562e-01
2.315759845077991486e-02 4.121822416782379150e-01 9.287700057029724121e-03 -1.577178239822387695e-01
3.140124306082725525e-02 2.169813960790634155e-01 6.133343093097209930e-03 1.367084830999374390e-01
3.574087098240852356e-02 2.182531170547008514e-02 8.867512457072734833e-03 4.301438927650451660e-01
3.617737814784049988e-02 2.168743461370468140e-01 1.747039146721363068e-02 1.390801519155502319e-01
4.051486402750015259e-02 4.117970466613769531e-01 2.025199308991432190e-02 -1.492412686347961426e-01
4.875080659985542297e-02 6.066787838935852051e-01 1.726716943085193634e-02 -4.366712570190429688e-01
6.088438257575035095e-02 4.113680720329284668e-01 8.533743210136890411e-03 -1.397565901279449463e-01
6.911174207925796509e-02 2.161778658628463745e-01 5.738611333072185516e-03 1.544332206249237061e-01
7.343529909849166870e-02 2.102742530405521393e-02 8.827275596559047699e-03 4.477443695068359375e-01
7.385584712028503418e-02 2.160771191120147705e-01 1.778216287493705750e-02 1.566677540540695190e-01
7.817739248275756836e-02 4.109953045845031738e-01 2.091551758348941803e-02 -1.315539777278900146e-01
8.639729768037796021e-02 6.058671474456787109e-01 1.828444004058837891e-02 -4.187707901000976562e-01
9.851463884115219116e-02 4.105422198772430420e-01 9.909022599458694458e-03 -1.215399652719497681e-01
1.067254841327667236e-01 2.153325080871582031e-01 7.478224113583564758e-03 1.730812191963195801e-01
1.110321357846260071e-01 2.015732228755950928e-02 1.093984860926866531e-02 4.669394791126251221e-01
1.114352792501449585e-01 2.151768803596496582e-01 2.027863822877407074e-02 1.765329390764236450e-01
1.157388165593147278e-01 4.100583791732788086e-01 2.380929701030254364e-02 -1.108887046575546265e-01
1.239399835467338562e-01 6.048871278762817383e-01 2.159152179956436157e-02 -3.971745967864990234e-01
1.360377222299575806e-01 7.997514009475708008e-01 1.364803034812211990e-02 -6.841778755187988281e-01
1.520327627658843994e-01 6.044933795928955078e-01 -3.552669659256935120e-05 -3.883937597274780273e-01
1.641226261854171753e-01 4.094252884387969971e-01 -7.803402841091156006e-03 -9.690524637699127197e-02
1.723111271858215332e-01 2.144707441329956055e-01 -9.741507470607757568e-03 1.921118795871734619e-01
1.766005456447601318e-01 1.954429969191551208e-02 -5.899270065128803253e-03 4.805099964141845703e-01
1.769914329051971436e-01 2.148010581731796265e-01 3.710930468514561653e-03 1.848030835390090942e-01
1.812874525785446167e-01 4.099234938621520996e-01 7.406991906464099884e-03 -1.078906282782554626e-01
1.894859224557876587e-01 6.049928069114685059e-01 5.249179899692535400e-03 -3.994159996509552002e-01
2.015857845544815063e-01 4.098495244979858398e-01 -2.739140531048178673e-03 -1.062592640519142151e-01
2.097827643156051636e-01 2.148211002349853516e-01 -4.864325746893882751e-03 1.843708753585815430e-01
2.140791863203048706e-01 1.982338353991508484e-02 -1.176908379420638084e-03 4.743254482746124268e-01
2.144756615161895752e-01 2.150145024061203003e-01 8.309600874781608582e-03 1.800952553749084473e-01
2.187759429216384888e-01 4.100708365440368652e-01 1.191150583326816559e-02 -1.111442521214485168e-01
2.269773632287979126e-01 6.050748229026794434e-01 9.688620455563068390e-03 -4.012396037578582764e-01
2.390788644552230835e-01 4.098690748214721680e-01 1.663828967139124870e-03 -1.066887602210044861e-01
2.472762465476989746e-01 2.147770076990127563e-01 -4.699460696429014206e-04 1.853367984294891357e-01
2.515717744827270508e-01 1.971561647951602936e-02 3.236789721995592117e-03 4.766870439052581787e-01
2.519660890102386475e-01 2.148447483777999878e-01 1.277053076773881912e-02 1.838439553976058960e-01
2.562629878520965576e-01 4.098364114761352539e-01 1.644740998744964600e-02 -1.059781834483146667e-01
2.644597291946411133e-01 6.047740578651428223e-01 1.432784646749496460e-02 -3.946266770362854004e-01
2.765552103519439697e-01 4.095035195350646973e-01 6.435312330722808838e-03 -9.862606972455978394e-02
2.847452759742736816e-01 2.143431305885314941e-01 4.462791141122579575e-03 1.949043869972229004e-01
2.890321314334869385e-01 1.921092160046100616e-02 8.360879495739936829e-03 4.878136217594146729e-01
2.894163429737091064e-01 2.142674475908279419e-01 1.811715215444564819e-02 1.965889781713485718e-01
2.937017083168029785e-01 4.091809093952178955e-01 2.204893156886100769e-02 -9.152578562498092651e-02
3.018853068351745605e-01 6.040357947349548340e-01 2.021841518580913544e-02 -3.783781230449676514e-01
3.139660358428955078e-01 7.989199757575988770e-01 1.265085302293300629e-02 -6.658217906951904297e-01
3.299444317817687988e-01 6.036753058433532715e-01 -6.655829492956399918e-04 -3.703481256961822510e-01
3.420179486274719238e-01 4.086162745952606201e-01 -8.072545751929283142e-03 -7.905922085046768188e-02
3.501902520656585693e-01 2.136657088994979858e-01 -9.653730317950248718e-03 2.098718881607055664e-01
3.544635772705078125e-01 1.873787492513656616e-02 -5.456292070448398590e-03 4.982982575893402100e-01
3.548383414745330811e-01 2.139883488416671753e-01 4.509672522544860840e-03 2.027297616004943848e-01
3.591181039810180664e-01 4.090993404388427734e-01 8.564268238842487335e-03 -8.971188962459564209e-02
3.673000931739807129e-01 6.041519045829772949e-01 6.770030595362186432e-03 -3.808704912662506104e-01
3.793831169605255127e-01 4.089871346950531006e-01 -8.473794441670179367e-04 -8.723534643650054932e-02
3.875628709793090820e-01 2.139313071966171265e-01 -2.592086093500256538e-03 2.039951086044311523e-01
3.918415009975433350e-01 1.890054717659950256e-02 1.487815985456109047e-03 4.946722388267517090e-01
3.922195136547088623e-01 2.140542566776275635e-01 1.138126105070114136e-02 2.012787610292434692e-01
3.965005874633789062e-01 4.090661704540252686e-01 1.540683582425117493e-02 -8.898556977510452271e-02
4.046819210052490234e-01 6.040190458297729492e-01 1.362712401896715164e-02 -3.779665231704711914e-01
4.167622923851013184e-01 7.989992499351501465e-01 6.067793816328048706e-03 -6.675173044204711914e-01
4.327422678470611572e-01 6.038450598716735840e-01 -7.282552309334278107e-03 -3.741039931774139404e-01
4.448191821575164795e-01 4.088815152645111084e-01 -1.476463302969932556e-02 -8.491846919059753418e-02
4.529968202114105225e-01 2.140296995639801025e-01 -1.646300218999385834e-02 2.018676102161407471e-01
4.572774171829223633e-01 1.920250803232192993e-02 -1.242564991116523743e-02 4.881079494953155518e-01
4.576614499092102051e-01 2.145488411188125610e-01 -2.663490129634737968e-03 1.903727650642395020e-01
4.619524478912353516e-01 4.097618758678436279e-01 1.143964938819408417e-03 -1.043249070644378662e-01
4.701476693153381348e-01 6.049209833145141602e-01 -9.425331372767686844e-04 -3.978273570537567139e-01
4.822461009025573730e-01 4.098658859729766846e-01 -8.899080567061901093e-03 -1.066260337829589844e-01
4.904434084892272949e-01 2.149273902177810669e-01 -1.103160064667463303e-02 1.820410341024398804e-01
4.947419464588165283e-01 2.001995593309402466e-02 -7.390780374407768250e-03 4.700260460376739502e-01
4.951423704624176025e-01 2.152974307537078857e-01 2.009741030633449554e-03 1.738541275262832642e-01
4.994482994079589844e-01 4.104441702365875244e-01 5.486823618412017822e-03 -1.193757578730583191e-01
5.076571702957153320e-01 6.055411100387573242e-01 3.099308349192142487e-03 -4.115086793899536133e-01
5.197679996490478516e-01 4.104283452033996582e-01 -5.130865611135959625e-03 -1.190294325351715088e-01
5.279765725135803223e-01 2.154346704483032227e-01 -7.511454634368419647e-03 1.708400249481201172e-01
5.322852730751037598e-01 2.047563344240188599e-02 -4.094653762876987457e-03 4.599506855010986328e-01
5.326947569847106934e-01 2.157075107097625732e-01 5.104360170662403107e-03 1.648070067167282104e-01
5.370089411735534668e-01 4.108099937438964844e-01 8.400500752031803131e-03 -1.274468153715133667e-01
5.452251434326171875e-01 6.058649420738220215e-01 5.851563997566699982e-03 -4.186573922634124756e-01
5.573424100875854492e-01 4.107131958007812500e-01 -2.521584043279290199e-03 -1.253111511468887329e-01
5.655567049980163574e-01 2.156815826892852783e-01 -5.027807317674160004e-03 1.653881222009658813e-01
5.698703527450561523e-01 2.068630792200565338e-02 -1.720044529065489769e-03 4.552905857563018799e-01
5.702840685844421387e-01 2.158851027488708496e-01 7.385767064988613129e-03 1.608899980783462524e-01
5.746017694473266602e-01 4.109547436237335205e-01 1.060356758534908295e-02 -1.306421756744384766e-01
5.828208327293395996e-01 6.059777736663818359e-01 7.990723475813865662e-03 -4.211534857749938965e-01
5.949404239654541016e-01 4.107959270477294922e-01 -4.323457833379507065e-04 -1.271351575851440430e-01
6.031563282012939453e-01 2.157340794801712036e-01 -2.975049195811152458e-03 1.642269045114517212e-01
6.074709892272949219e-01 2.070897072553634644e-02 3.094889689236879349e-04 4.547822475433349609e-01
6.078851819038391113e-01 2.158793359994888306e-01 9.405134245753288269e-03 1.610183566808700562e-01
6.122027635574340820e-01 4.109197854995727539e-01 1.262550055980682373e-02 -1.298736184835433960e-01
6.204211711883544922e-01 6.059134006500244141e-01 1.002802886068820953e-02 -4.197417199611663818e-01
6.325394511222839355e-01 8.009457588195800781e-01 1.633194042369723320e-03 -7.104373574256896973e-01
6.485583782196044922e-01 6.058531403541564941e-01 -1.257555373013019562e-02 -4.184199273586273193e-01
6.606754064559936523e-01 4.109662175178527832e-01 -2.094395086169242859e-02 -1.309265643358230591e-01
6.688947677612304688e-01 2.162064760923385620e-01 -2.356248348951339722e-02 1.538661718368530273e-01
6.732188463211059570e-01 2.148595452308654785e-02 -2.048515900969505310e-02 4.378106296062469482e-01
6.736485958099365234e-01 2.169423401355743408e-01 -1.172894705086946487e-02 1.375890970230102539e-01
6.779874563217163086e-01 4.122824668884277344e-01 -8.977164514362812042e-03 -1.599352061748504639e-01
6.862331032752990723e-01 6.075842380523681641e-01 -1.217586919665336609e-02 -4.566043913364410400e-01
6.983847618103027344e-01 4.126909375190734863e-01 -2.130795642733573914e-02 -1.689820885658264160e-01
7.066385746002197266e-01 2.179363816976547241e-01 -2.468759939074516296e-02 1.156932339072227478e-01
7.109973430633544922e-01 2.323312498629093170e-02 -2.237373404204845428e-02 3.992719948291778564e-01
7.114619612693786621e-01 2.187156677246093750e-01 -1.438829489052295685e-02 9.847010672092437744e-02
7.158362865447998047e-01 4.140927493572235107e-01 -1.241889223456382751e-02 -1.998782753944396973e-01
7.241181731224060059e-01 6.094421148300170898e-01 -1.641645841300487518e-02 -4.976160526275634766e-01
7.363069653511047363e-01 4.146101474761962891e-01 -2.636877819895744324e-02 -2.113546133041381836e-01
7.445991635322570801e-01 2.199314236640930176e-01 -3.059587255120277405e-02 7.167894393205642700e-02
7.489978075027465820e-01 2.531819976866245270e-02 -2.916229143738746643e-02 3.533324003219604492e-01
7.495042085647583008e-01 2.208922505378723145e-01 -2.209564484655857086e-02 5.045710504055023193e-02
7.539220452308654785e-01 4.163750112056732178e-01 -2.108650282025337219e-02 -2.502654790878295898e-01
7.622495293617248535e-01 6.118426322937011719e-01 -2.609181217849254608e-02 -5.506762266159057617e-01
7.744863629341125488e-01 4.171521663665771484e-01 -3.710533678531646729e-02 -2.675413191318511963e-01
7.828294038772583008e-01 2.226362973451614380e-01 -4.245616123080253601e-02 1.198236923664808273e-02
7.872821688652038574e-01 2.820634283125400543e-02 -4.221651703119277954e-02 2.897377610206604004e-01
7.878462672233581543e-01 -1.662311106920242310e-01 -3.642176091670989990e-02 5.675779581069946289e-01
7.845216393470764160e-01 2.943056821823120117e-02 -2.507020160555839539e-02 2.625162899494171143e-01
7.851102948188781738e-01 2.249517291784286499e-01 -1.981987617909908295e-02 -3.911425173282623291e-02
7.896093130111694336e-01 4.204035401344299316e-01 -2.060216106474399567e-02 -3.391380310058593750e-01
7.980173826217651367e-01 2.256363481283187866e-01 -2.738492190837860107e-02 -5.423121899366378784e-02
8.025301098823547363e-01 3.097426146268844604e-02 -2.846954762935638428e-02 2.284696698188781738e-01
8.031495809555053711e-01 -1.636728644371032715e-01 -2.390015311539173126e-02 5.108193755149841309e-01
7.998761534690856934e-01 3.182738646864891052e-02 -1.368376426398754120e-02 2.095543891191482544e-01
8.005126714706420898e-01 2.271941602230072021e-01 -9.492676705121994019e-03 -8.857508003711700439e-02
8.050565719604492188e-01 4.225033223628997803e-01 -1.126417797058820724e-02 -3.854049742221832275e-01
8.135066032409667969e-01 2.275976389646530151e-01 -1.897227764129638672e-02 -9.749193489551544189e-02
8.180585503578186035e-01 3.280851989984512329e-02 -2.092211693525314331e-02 1.879380047321319580e-01
8.187147378921508789e-01 -1.619519889354705811e-01 -1.716335676610469818e-02 4.727384746074676514e-01
8.154757022857666016e-01 3.345892205834388733e-02 -7.708586752414703369e-03 1.735395193099975586e-01
8.161448836326599121e-01 2.287429124116897583e-01 -4.237796179950237274e-03 -1.227345764636993408e-01
8.207197189331054688e-01 4.239783287048339844e-01 -6.692487746477127075e-03 -4.179252982139587402e-01
8.291993141174316406e-01 2.290058284997940063e-01 -1.505099423229694366e-02 -1.285510957241058350e-01
8.337794542312622070e-01 3.415810316801071167e-02 -1.762201637029647827e-02 1.581431180238723755e-01
8.344625830650329590e-01 -1.606515198945999146e-01 -1.445915363729000092e-02 4.440093934535980225e-01
8.312495350837707520e-01 3.472321107983589172e-02 -5.578965879976749420e-03 1.456440836191177368e-01
8.319440484046936035e-01 2.299774438142776489e-01 -2.666084328666329384e-03 -1.499657779932022095e-01
8.365435600280761719e-01 4.251905977725982666e-01 -5.665400065481662750e-03 -4.446643888950347900e-01
8.450474143028259277e-01 2.302030622959136963e-01 -1.455868780612945557e-02 -1.549626737833023071e-01
8.496514558792114258e-01 3.534790128469467163e-02 -1.765794120728969574e-02 1.318900883197784424e-01
8.503584265708923340e-01 -1.594610214233398438e-01 -1.502013951539993286e-02 4.177445173263549805e-01
8.471691608428955078e-01 3.592175245285034180e-02 -6.665248423814773560e-03 1.192052960395812988e-01
8.478876352310180664e-01 2.311913073062896729e-01 -4.281142726540565491e-03 -1.767437458038330078e-01
8.525114655494689941e-01 4.264271855354309082e-01 -7.816017605364322662e-03 -4.719478487968444824e-01
8.610399961471557617e-01 2.314704209566116333e-01 -1.725497469305992126e-02 -1.829311400651931763e-01
8.656693696975708008e-01 3.665515407919883728e-02 -2.091359719634056091e-02 1.030537486076354980e-01
8.664025068283081055e-01 2.321216613054275513e-01 -1.885252259671688080e-02 -1.973057985305786133e-01
8.710449337959289551e-01 4.275594055652618408e-01 -2.279863879084587097e-02 -4.970307350158691406e-01
8.795961141586303711e-01 6.230453848838806152e-01 -3.273925185203552246e-02 -7.979593873023986816e-01
8.920570015907287598e-01 4.284425079822540283e-01 -4.869844019412994385e-02 -5.169733166694641113e-01
9.006258845329284668e-01 2.340967059135437012e-01 -5.903790518641471863e-02 -2.412667423486709595e-01
9.053078293800354004e-01 3.992515057325363159e-02 -6.386324018239974976e-02 3.097065724432468414e-02
9.061062932014465332e-01 2.359482347965240479e-01 -6.324382126331329346e-02 -2.822539508342742920e-01
9.108252525329589844e-01 4.319585561752319336e-01 -6.888890266418457031e-02 -5.952900052070617676e-01
9.194644689559936523e-01 2.379243075847625732e-01 -8.079470694065093994e-02 -3.263416886329650879e-01
9.242229461669921875e-01 4.410136118531227112e-02 -8.732153475284576416e-02 -6.147068738937377930e-02
9.251049757003784180e-01 -1.496048867702484131e-01 -8.855094760656356812e-02 2.011480778455734253e-01
9.221128821372985840e-01 4.670756682753562927e-02 -8.452799171209335327e-02 -1.191638037562370300e-01
9.230470061302185059e-01 2.429760843515396118e-01 -8.691126853227615356e-02 -4.383389055728912354e-01
9.279065132141113281e-01 4.924637824296951294e-02 -9.567804634571075439e-02 -1.755541563034057617e-01
9.288914799690246582e-01 -1.443225145339965820e-01 -9.918912500143051147e-02 8.418301492929458618e-02
9.260050058364868164e-01 -3.378298580646514893e-01 -9.750546514987945557e-02 3.426983952522277832e-01
9.192484021186828613e-01 -5.313765406608581543e-01 -9.065149724483489990e-02 6.018146872520446777e-01
9.086208939552307129e-01 -3.350697457790374756e-01 -7.861520349979400635e-02 2.809540629386901855e-01
9.019194841384887695e-01 -1.388754397630691528e-01 -7.299612462520599365e-02 -3.652639314532279968e-02
8.991419672966003418e-01 5.725831910967826843e-02 -7.372665405273437500e-02 -3.524009585380554199e-01
9.002871513366699219e-01 -1.366813927888870239e-01 -8.077467232942581177e-02 -8.511787652969360352e-02
8.975535035133361816e-01 -3.304964900016784668e-01 -8.247702568769454956e-02 1.797477453947067261e-01
8.909435868263244629e-01 -5.242855548858642578e-01 -7.888207584619522095e-02 4.440336227416992188e-01
8.804578781127929688e-01 -7.181471586227416992e-01 -7.000140100717544556e-02 7.095691561698913574e-01
8.660949468612670898e-01 -5.220854878425598145e-01 -5.581002309918403625e-02 3.946141302585601807e-01
8.556532263755798340e-01 -3.261712789535522461e-01 -4.791773855686187744e-02 8.376495540142059326e-02
8.491297960281372070e-01 -1.303482800722122192e-01 -4.624243825674057007e-02 -2.247597426176071167e-01
8.465228676795959473e-01 -3.247214853763580322e-01 -5.073763430118560791e-02 5.174564197659492493e-02
8.400284051895141602e-01 -5.190216302871704102e-01 -4.970272257924079895e-02 3.267533481121063232e-01
8.296479582786560059e-01 -7.133435010910034180e-01 -4.316765442490577698e-02 6.021137237548828125e-01
8.153811097145080566e-01 -5.175977945327758789e-01 -3.112538158893585205e-02 2.950309514999389648e-01
8.050291538238525391e-01 -3.219965100288391113e-01 -2.522476017475128174e-02 -8.442452177405357361e-03
7.985892295837402344e-01 -1.264713406562805176e-01 -2.539360895752906799e-02 -3.101231157779693604e-01
7.960597872734069824e-01 -3.211662769317626953e-01 -3.159607201814651489e-02 -2.677026391029357910e-02
7.896364927291870117e-01 -5.157640576362609863e-01 -3.213147819042205811e-02 2.545559704303741455e-01
7.793211936950683594e-01 -7.103558778762817383e-01 -2.704035863280296326e-02 5.357103943824768066e-01
7.651140689849853516e-01 -5.148148536682128906e-01 -1.632614992558956146e-02 2.334883809089660645e-01
7.548177838325500488e-01 -3.194119632244110107e-01 -1.165638118982315063e-02 -6.545748561620712280e-02
