d d_d theta d_theta
-8.923494815826416016e-01 3.348425403237342834e-02 1.405944824218750000e-01 2.703145332634449005e-02
-8.916797637939453125e-01 -1.631031781435012817e-01 1.411351263523101807e-01 3.541894257068634033e-01
-8.949418663978576660e-01 3.017019666731357574e-02 1.482188999652862549e-01 1.007233038544654846e-01
-8.943384289741516113e-01 2.233079820871353149e-01 1.502333581447601318e-01 -1.502257436513900757e-01
-8.898723125457763672e-01 4.164122939109802246e-01 1.472288519144058228e-01 -4.004643559455871582e-01
-8.815440535545349121e-01 6.095852851867675781e-01 1.392195671796798706e-01 -6.517901420593261719e-01
-8.693523406982421875e-01 8.029249906539916992e-01 1.261837631464004517e-01 -9.059789776802062988e-01
-8.532938361167907715e-01 6.065758466720581055e-01 1.080641821026802063e-01 -5.829226374626159668e-01
-8.411623239517211914e-01 4.103795588016510010e-01 9.640572965145111084e-02 -2.649007737636566162e-01
-8.329547047615051270e-01 2.142992317676544189e-01 9.110771864652633667e-02 4.979980364441871643e-02
-8.286687731742858887e-01 4.083930850028991699e-01 9.210371226072311401e-02 -2.208763957023620605e-01
-8.205009102821350098e-01 6.024739742279052734e-01 8.768618851900100708e-02 -4.912213683128356934e-01
-8.084514141082763672e-01 7.966377139091491699e-01 7.786175608634948730e-02 -7.630712985992431641e-01
-7.925186753273010254e-01 6.008132696151733398e-01 6.260032951831817627e-02 -4.538491070270538330e-01
-7.805023789405822754e-01 4.051634073257446289e-01 5.352335050702095032e-02 -1.491620987653732300e-01
-7.723991274833679199e-01 2.096273452043533325e-01 5.054010823369026184e-02 1.527788043022155762e-01
-7.682065963745117188e-01 4.043548703193664551e-01 5.359568446874618530e-02 -1.313167363405227661e-01
-7.601194977760314941e-01 5.990360975265502930e-01 5.096934735774993896e-02 -4.144195318222045898e-01
-7.481387257575988770e-01 7.937611341476440430e-01 4.268095642328262329e-02 -6.983817815780639648e-01
-7.322635054588317871e-01 5.983811616897583008e-01 2.871332317590713501e-02 -3.997840881347656250e-01
-7.202959060668945312e-01 4.031884372234344482e-01 2.071764133870601654e-02 -1.055242717266082764e-01
-7.122321128845214844e-01 2.081093192100524902e-01 1.860715635120868683e-02 1.862167716026306152e-01
-7.080699801445007324e-01 1.306058373302221298e-02 2.233149111270904541e-02 4.772892892360687256e-01
-7.078087329864501953e-01 2.082018107175827026e-01 3.187727928161621094e-02 1.841758936643600464e-01
-7.036446928977966309e-01 4.032057821750640869e-01 3.556079417467117310e-02 -1.059157028794288635e-01
-6.955806016921997070e-01 5.981557369232177734e-01 3.344248235225677490e-02 -3.948325812816619873e-01
-6.836174726486206055e-01 7.931380867958068848e-01 2.554582990705966949e-02 -6.844274997711181641e-01
-6.677547097206115723e-01 5.979905128479003906e-01 1.185727957636117935e-02 -3.911634981632232666e-01
-6.557949185371398926e-01 4.030386209487915039e-01 4.034010693430900574e-03 -1.022372990846633911e-01
-6.477341055870056152e-01 2.082039266824722290e-01 1.989264041185379028e-03 1.841773092746734619e-01
-6.435700654983520508e-01 1.339920889586210251e-02 5.672810599207878113e-03 4.699335694313049316e-01
-6.433020830154418945e-01 2.087710946798324585e-01 1.507148146629333496e-02 1.716241389513015747e-01
-6.391266584396362305e-01 4.040154516696929932e-01 1.850396394729614258e-02 -1.237677559256553650e-01
-6.310463547706604004e-01 5.992114543914794922e-01 1.602860912680625916e-02 -4.180849194526672363e-01
-6.190621256828308105e-01 4.041990041732788086e-01 7.666910067200660706e-03 -1.278297454118728638e-01
-6.109781265258789062e-01 2.093103229999542236e-01 5.110315978527069092e-03 1.597526520490646362e-01
-6.067919135093688965e-01 1.445935852825641632e-02 8.305368945002555847e-03 4.465140700340270996e-01
-6.065027117729187012e-01 2.097956538200378418e-01 1.723564974963665009e-02 1.490189880132675171e-01
-6.023068428039550781e-01 4.050095379352569580e-01 2.021602913737297058e-02 -1.456957608461380005e-01
-5.942066311836242676e-01 6.001812219619750977e-01 1.730211451649665833e-02 -4.394752383232116699e-01
-5.822030305862426758e-01 4.051503539085388184e-01 8.512609638273715973e-03 -1.488154381513595581e-01
-5.741000175476074219e-01 2.102491110563278198e-01 5.536301061511039734e-03 1.390382796525955200e-01
-5.698950290679931641e-01 1.539193280041217804e-02 8.317066356539726257e-03 4.259365200996398926e-01
-5.695871710777282715e-01 2.107283324003219604e-01 1.683579757809638977e-02 1.284446567296981812e-01
-5.653725862503051758e-01 4.059479236602783203e-01 1.940469071269035339e-02 -1.663953959941864014e-01
-5.572536587715148926e-01 6.011310815811157227e-01 1.607678271830081940e-02 -4.604297280311584473e-01
-5.452310442924499512e-01 4.061176776885986328e-01 6.868187338113784790e-03 -1.701588481664657593e-01
-5.371086597442626953e-01 2.112406045198440552e-01 3.465009853243827820e-03 1.171675249934196472e-01
-5.328838825225830078e-01 1.641431264579296112e-02 5.808360874652862549e-03 4.033989608287811279e-01
-5.325555801391601562e-01 2.117853611707687378e-01 1.387633942067623138e-02 1.051299050450325012e-01
-5.283198952674865723e-01 4.070466756820678711e-01 1.597893796861171722e-02 -1.906355619430541992e-01
-5.201789140701293945e-01 6.022782325744628906e-01 1.216622628271579742e-02 -4.857436120510101318e-01
-5.081333518028259277e-01 4.073208868503570557e-01 2.451354637742042542e-03 -1.967174112796783447e-01
-4.999869465827941895e-01 2.125091701745986938e-01 -1.482993364334106445e-03 8.918804675340652466e-02
-4.957367777824401855e-01 1.775704883038997650e-02 3.007669001817703247e-04 3.738211095333099365e-01
-4.953816235065460205e-01 -1.770248562097549438e-01 7.777189835906028748e-03 6.590357422828674316e-01
-4.989221394062042236e-01 1.831501722335815430e-02 2.095790393650531769e-02 3.613824248313903809e-01
-4.985558390617370605e-01 2.134758085012435913e-01 2.818555198609828949e-02 6.783666461706161499e-02
-4.942862987518310547e-01 4.085331559181213379e-01 2.954228594899177551e-02 -2.234271466732025146e-01
-4.861156642436981201e-01 6.035710573196411133e-01 2.507374249398708344e-02 -5.142609477043151855e-01
-4.740442335605621338e-01 4.084298014640808105e-01 1.478852424770593643e-02 -2.211449146270751953e-01
-4.658756256103515625e-01 2.134363204240798950e-01 1.036562584340572357e-02 6.871424615383148193e-02
-4.616069197654724121e-01 1.850803010165691376e-02 1.173991058021783829e-02 3.571609854698181152e-01
-4.612367451190948486e-01 2.137979269027709961e-01 1.888313144445419312e-02 6.073139235377311707e-02
-4.569607973098754883e-01 4.089885950088500977e-01 2.009775862097740173e-02 -2.334668636322021484e-01
-4.487810134887695312e-01 6.041617989540100098e-01 1.542842108756303787e-02 -5.272833704948425293e-01
-4.366977810859680176e-01 4.091571867465972900e-01 4.882754758000373840e-03 -2.372177392244338989e-01
-4.285146296024322510e-01 2.143090218305587769e-01 1.384001225233078003e-04 4.947131499648094177e-02
-4.242284595966339111e-01 1.953268423676490784e-02 1.127826049923896790e-03 3.346287608146667480e-01
-4.238378107547760010e-01 -1.752608865499496460e-01 7.820401340723037720e-03 6.201095581054687500e-01
-4.273430109024047852e-01 2.007917687296867371e-02 2.022259123623371124e-02 3.224684596061706543e-01
-4.269414246082305908e-01 2.152504473924636841e-01 2.667196094989776611e-02 2.869145758450031281e-02
-4.226364195346832275e-01 4.103296399116516113e-01 2.724578976631164551e-02 -2.630517780780792236e-01
-4.144298434257507324e-01 6.054007411003112793e-01 2.198475413024425507e-02 -5.546137094497680664e-01
-4.023218154907226562e-01 4.103029072284698486e-01 1.089248061180114746e-02 -2.624711394309997559e-01
-3.941157460212707520e-01 2.153660804033279419e-01 5.643058568239212036e-03 2.614534087479114532e-02
-3.898084461688995361e-01 2.050764672458171844e-02 6.165964528918266296e-03 3.130773901939392090e-01
-3.893982768058776855e-01 2.158749103546142578e-01 1.242751348763704300e-02 1.491727679967880249e-02
-3.850807845592498779e-01 4.111566841602325439e-01 1.272585894912481308e-02 -2.813003063201904297e-01
-3.768576681613922119e-01 6.064333915710449219e-01 7.099851965904235840e-03 -5.774236321449279785e-01
-3.647289872169494629e-01 4.115479886531829834e-01 -4.448620602488517761e-03 -2.900154888629913330e-01
-3.564980328083038330e-01 2.168384641408920288e-01 -1.024892926216125488e-02 -6.340990774333477020e-03
-3.521612584590911865e-01 2.221940085291862488e-02 -1.037574931979179382e-02 2.754408419132232666e-01
-3.517168760299682617e-01 -1.724002510309219360e-01 -4.866931587457656860e-03 5.571850538253784180e-01
-3.551648855209350586e-01 2.311082370579242706e-02 6.276767700910568237e-03 2.556410133838653564e-01
-3.547026515007019043e-01 2.184771299362182617e-01 1.138958800584077835e-02 -4.248565062880516052e-02
-3.503331243991851807e-01 4.137733876705169678e-01 1.053987536579370499e-02 -3.390265405178070068e-01
-3.420576453208923340e-01 2.188411355018615723e-01 3.759345039725303650e-03 -5.052192881703376770e-02
-3.376808166503906250e-01 2.401067502796649933e-02 2.748906612396240234e-03 2.358039915561676025e-01
-3.372006118297576904e-01 -1.708057969808578491e-01 7.464986294507980347e-03 5.218058824539184570e-01
-3.406167328357696533e-01 2.454084157943725586e-02 1.790110394358634949e-02 2.240521609783172607e-01
-3.401259183883666992e-01 2.197451740503311157e-01 2.238214761018753052e-02 -7.045378535985946655e-02
-3.357309997081756592e-01 4.148859679698944092e-01 2.097307145595550537e-02 -3.635516762733459473e-01
-3.274332880973815918e-01 2.198028564453125000e-01 1.370203774422407150e-02 -7.172931730747222900e-02
-3.230372369289398193e-01 2.482562698423862457e-02 1.226745173335075378e-02 2.177830487489700317e-01
-3.225407302379608154e-01 -1.701310724020004272e-01 1.662311330437660217e-02 5.068383812904357910e-01
-3.259433507919311523e-01 2.508985996246337891e-02 2.675987966358661652e-02 2.119342237710952759e-01
-3.254415392875671387e-01 2.201679050922393799e-01 3.099856525659561157e-02 -7.978137582540512085e-02
-3.210381865501403809e-01 4.151844382286071777e-01 2.940293774008750916e-02 -3.701521456241607666e-01
-3.127344846725463867e-01 2.199819087982177734e-01 2.199989371001720428e-02 -7.567595690488815308e-02
-3.083348572254180908e-01 2.488435246050357819e-02 2.048637531697750092e-02 2.164706289768218994e-01
-3.078371584415435791e-01 -1.701915413141250610e-01 2.481578662991523743e-02 5.081386566162109375e-01
-3.112410008907318115e-01 2.491465397179126740e-02 3.497856110334396362e-02 2.158080637454986572e-01
-3.107427060604095459e-01 2.198735475540161133e-01 3.929471969604492188e-02 -7.329533994197845459e-02
-3.063452243804931641e-01 4.147684574127197266e-01 3.782881423830986023e-02 -3.610170185565948486e-01
-2.980498671531677246e-01 6.096867322921752930e-01 3.060847520828247070e-02 -6.492109894752502441e-01
-2.858561277389526367e-01 4.144692122936248779e-01 1.762425340712070465e-02 -3.543601334095001221e-01
-2.775667607784271240e-01 2.194341570138931274e-01 1.053705066442489624e-02 -6.359872221946716309e-02
-2.731780707836151123e-01 2.450335398316383362e-02 9.265076369047164917e-03 2.249028533697128296e-01
-2.726880013942718506e-01 -1.704093813896179199e-01 1.376313436776399612e-02 5.129982829093933105e-01
-2.760961949825286865e-01 2.485109120607376099e-02 2.402309887111186981e-02 2.172011286020278931e-01
-2.755991518497467041e-01 2.199683934450149536e-01 2.836712077260017395e-02 -7.537933439016342163e-02
-2.711997926235198975e-01 4.150231182575225830e-01 2.685953490436077118e-02 -3.665855824947357178e-01
-2.628993391990661621e-01 6.100999712944030762e-01 1.952782273292541504e-02 -6.582700610160827637e-01
-2.506973445415496826e-01 4.150363504886627197e-01 6.362423300743103027e-03 -3.669032454490661621e-01
-2.423966079950332642e-01 2.201649695634841919e-01 -9.756423532962799072e-04 -7.973660528659820557e-02
-2.379932999610900879e-01 2.540525607764720917e-02 -2.570373937487602234e-03 2.050606310367584229e-01
-2.374852001667022705e-01 -1.693313866853713989e-01 1.530837267637252808e-03 4.893426895141601562e-01
-2.408718317747116089e-01 2.609617263078689575e-02 1.131769176572561264e-02 1.897566765546798706e-01
-2.403499037027359009e-01 2.213930338621139526e-01 1.511282566934823990e-02 -1.068059727549552917e-01
-2.359220385551452637e-01 4.166369736194610596e-01 1.297670602798461914e-02 -4.021851718425750732e-01
-2.275893092155456543e-01 2.216687053442001343e-01 4.933003336191177368e-03 -1.129017025232315063e-01
-2.231559306383132935e-01 2.682060562074184418e-02 2.674968913197517395e-03 1.738023161888122559e-01
-2.226195186376571655e-01 -1.679942458868026733e-01 6.151014938950538635e-03 4.597796201705932617e-01
-2.259794026613235474e-01 2.737128362059593201e-02 1.534660719335079193e-02 1.616177856922149658e-01
-2.254319787025451660e-01 2.226117998361587524e-01 1.857896335422992706e-02 -1.336881518363952637e-01
-2.209797501564025879e-01 4.178067147731781006e-01 1.590519957244396210e-02 -4.279817640781402588e-01
-2.126236110925674438e-01 2.227959781885147095e-01 7.345564663410186768e-03 -1.377657204866409302e-01
-2.081676870584487915e-01 2.791202440857887268e-02 4.590250551700592041e-03 1.497136503458023071e-01
-2.076094448566436768e-01 -1.669311672449111938e-01 7.584523409605026245e-03 4.363076388835906982e-01
-2.109480798244476318e-01 2.841513417661190033e-02 1.631067693233489990e-02 1.385889798402786255e-01
-2.103797644376754761e-01 2.236421108245849609e-01 1.908245682716369629e-02 -1.564154475927352905e-01
-2.059069275856018066e-01 4.188298583030700684e-01 1.595414802432060242e-02 -4.505509734153747559e-01
-1.975303292274475098e-01 2.238182723522186279e-01 6.943127140402793884e-03 -1.603191643953323364e-01
-1.930539608001708984e-01 2.894015796482563019e-02 3.736743703484535217e-03 1.270311921834945679e-01
-1.924751549959182739e-01 -1.658902317285537720e-01 6.277367472648620605e-03 4.133502244949340820e-01
-1.957929730415344238e-01 2.947427518665790558e-02 1.454437244683504105e-02 1.152264401316642761e-01
-1.952034831047058105e-01 2.247261852025985718e-01 1.684890128672122955e-02 -1.803303807973861694e-01
-1.907089501619338989e-01 4.199454784393310547e-01 1.324229408055543900e-02 -4.751661717891693115e-01
-1.823100447654724121e-01 2.249727249145507812e-01 3.738971427083015442e-03 -1.857970356941223145e-01
-1.778105944395065308e-01 3.014194965362548828e-02 2.302974462509155273e-05 1.005232557654380798e-01
-1.772077530622482300e-01 -1.646328419446945190e-01 2.033494412899017334e-03 3.856436610221862793e-01
-1.805004179477691650e-01 3.078986890614032745e-02 9.746368974447250366e-03 8.620944619178771973e-02
-1.798846125602722168e-01 2.261089980602264404e-01 1.147055719047784805e-02 -2.108424901962280273e-01
-1.753624379634857178e-01 4.214036464691162109e-01 7.253708317875862122e-03 -5.073574185371398926e-01
-1.669343560934066772e-01 2.265172004699707031e-01 -2.893440425395965576e-03 -2.199017852544784546e-01
-1.624040156602859497e-01 3.178525716066360474e-02 -7.291475310921669006e-03 6.427580863237380981e-02
-1.617683172225952148e-01 -1.628789901733398438e-01 -6.005959585309028625e-03 3.470224440097808838e-01
-1.650258898735046387e-01 -3.575661182403564453e-01 9.344890713691711426e-04 6.301925182342529297e-01
-1.721772104501724243e-01 -1.621340364217758179e-01 1.353833917528390884e-02 3.304283618927001953e-01
-1.754198968410491943e-01 3.313105925917625427e-02 2.014690637588500977e-02 3.455885872244834900e-02
-1.747572720050811768e-01 2.283037602901458740e-01 2.083808369934558868e-02 -2.592424452304840088e-01
-1.701911985874176025e-01 4.234664142131805420e-01 1.565323397517204285e-02 -5.528261661529541016e-01
-1.617218703031539917e-01 2.284583747386932373e-01 4.596712067723274231e-03 -2.626887857913970947e-01
-1.571526974439620972e-01 3.361421450972557068e-02 -6.570648401975631714e-04 2.390859834849834442e-02
-1.564804166555404663e-01 -1.611501425504684448e-01 -1.788921654224395752e-04 3.088087141513824463e-01
-1.597034186124801636e-01 -3.559238910675048828e-01 5.997281521558761597e-03 5.938668251037597656e-01
-1.668218970298767090e-01 -1.605587005615234375e-01 1.787461712956428528e-02 2.956611216068267822e-01
-1.700330674648284912e-01 3.464578837156295776e-02 2.378784120082855225e-02 1.147185452282428741e-03
-1.693401634693145752e-01 2.297664582729339600e-01 2.381078340113162994e-02 -2.915074825286865234e-01
-1.647448241710662842e-01 4.248867928981781006e-01 1.798063516616821289e-02 -5.841549634933471680e-01
-1.562470942735671997e-01 2.298454195261001587e-01 6.297534331679344177e-03 -2.932786345481872559e-01
-1.516501903533935547e-01 3.497581928968429565e-02 4.319623112678527832e-04 -6.134077440947294235e-03
-1.509506702423095703e-01 -1.598048657178878784e-01 3.092810511589050293e-04 2.791181802749633789e-01
-1.541467607021331787e-01 -3.545854985713958740e-01 5.891645327210426331e-03 5.643334388732910156e-01
-1.612384766340255737e-01 -1.592182815074920654e-01 1.717831380665302277e-02 2.660942077636718750e-01
-1.644228398799896240e-01 3.599611669778823853e-02 2.250019833445549011e-02 -2.863802574574947357e-02
-1.637029200792312622e-01 2.311352342367172241e-01 2.192743681371212006e-02 -3.216987252235412598e-01
-1.590802073478698730e-01 3.603854030370712280e-02 1.549346279352903366e-02 -2.957480028271675110e-02
-1.583594381809234619e-01 -1.589647978544235229e-01 1.490196678787469864e-02 2.605081498622894287e-01
-1.615387350320816040e-01 -3.539600670337677002e-01 2.011212892830371857e-02 5.504036545753479004e-01
-1.686179339885711670e-01 -1.587879359722137451e-01 3.112020343542098999e-02 2.565929889678955078e-01
-1.717936992645263672e-01 3.622726723551750183e-02 3.625206276774406433e-02 -3.373973444104194641e-02
-1.710691452026367188e-01 2.311669588088989258e-01 3.557726740837097168e-02 -3.224355280399322510e-01
-1.664458066225051880e-01 3.587789088487625122e-02 2.912855707108974457e-02 -2.603026479482650757e-02
-1.657282561063766479e-01 -1.593215167522430420e-01 2.860795333981513977e-02 2.683610022068023682e-01
-1.689146906137466431e-01 -3.545131981372833252e-01 3.397517278790473938e-02 5.625883936882019043e-01
-1.760049462318420410e-01 -1.595369428396224976e-01 4.522693902254104614e-02 2.731608152389526367e-01
-1.791956871747970581e-01 3.527131304144859314e-02 5.069015920162200928e-02 -1.265491638332605362e-02
-1.784902662038803101e-01 2.299959808588027954e-01 5.043705925345420837e-02 -2.967008948326110840e-01
-1.738903373479843140e-01 4.247267544269561768e-01 4.450304061174392700e-02 -5.808323621749877930e-01
-1.653958112001419067e-01 6.195511221885681152e-01 3.288639336824417114e-02 -8.668894767761230469e-01
-1.530047804117202759e-01 8.145468235015869141e-01 1.554860360920429230e-02 -1.156669497489929199e+00
-1.367138475179672241e-01 6.195320487022399902e-01 -7.584787905216217041e-03 -8.665530085563659668e-01
-1.243232041597366333e-01 4.248494803905487061e-01 -2.491584792733192444e-02 -5.838677883148193359e-01
-1.158262193202972412e-01 2.304410487413406372e-01 -3.659320250153541565e-02 -3.068866133689880371e-01
-1.112173944711685181e-01 3.622773289680480957e-02 -4.273093491792678833e-02 -3.381093218922615051e-02
-1.104928404092788696e-01 2.322363108396530151e-01 -4.340715706348419189e-02 -3.466911613941192627e-01
-1.058481186628341675e-01 4.282454252243041992e-01 -5.034098029136657715e-02 -6.597572565078735352e-01
-9.728320688009262085e-02 2.342276871204376221e-01 -6.353612244129180908e-02 -3.912756741046905518e-01
-9.259865432977676392e-02 4.044507816433906555e-02 -7.136163860559463501e-02 -1.273214668035507202e-01
-9.178975224494934082e-02 -1.531956195831298828e-01 -7.390806823968887329e-02 1.339226663112640381e-01
-9.485366195440292358e-02 -3.467938005924224854e-01 -7.122961431741714478e-02 3.942869901657104492e-01
-1.017895415425300598e-01 -1.504620611667633057e-01 -6.334387511014938354e-02 7.324835658073425293e-02
-1.047987863421440125e-01 4.579293355345726013e-02 -6.187890470027923584e-02 -2.455777674913406372e-01
-1.038829237222671509e-01 2.420262843370437622e-01 -6.679046154022216797e-02 -5.639796257019042969e-01
-9.904240071773529053e-02 4.828271642327308655e-02 -7.807005196809768677e-02 -3.011206686496734619e-01
-9.807674586772918701e-02 -1.452526152133941650e-01 -8.409246802330017090e-02 -4.218797758221626282e-02
-1.009817942976951599e-01 -3.386770188808441162e-01 -8.493622392416000366e-02 2.146355658769607544e-01
-1.077553331851959229e-01 -5.320917367935180664e-01 -8.064351230859756470e-02 4.711716175079345703e-01
-1.183971688151359558e-01 -3.356626629829406738e-01 -7.122007757425308228e-02 1.475096344947814941e-01
-1.251104176044464111e-01 -1.393186748027801514e-01 -6.826988607645034790e-02 -1.735447645187377930e-01
-1.278968006372451782e-01 -3.330122530460357666e-01 -7.174078375101089478e-02 8.876720070838928223e-02
-1.345570385456085205e-01 -5.266458392143249512e-01 -6.996543705463409424e-02 3.498792648315429688e-01
-1.450899541378021240e-01 -7.203195691108703613e-01 -6.296785175800323486e-02 6.116195917129516602e-01
-1.594963520765304565e-01 -5.241000652313232422e-01 -5.073546618223190308e-02 2.929470241069793701e-01
-1.699783504009246826e-01 -3.280001282691955566e-01 -4.487652331590652466e-02 -2.225172892212867737e-02
-1.765383481979370117e-01 -1.319651752710342407e-01 -4.532156139612197876e-02 -3.357582390308380127e-01
-1.791776567697525024e-01 -3.260404765605926514e-01 -5.203672498464584351e-02 -6.561416387557983398e-02
-1.856984645128250122e-01 -5.199995040893554688e-01 -5.334900319576263428e-02 2.022455483675003052e-01
-1.960984617471694946e-01 -7.139398455619812012e-01 -4.930409789085388184e-02 4.696635305881500244e-01
-2.103772610425949097e-01 -9.079586863517761230e-01 -3.991082310676574707e-02 7.384730577468872070e-01
-2.285364270210266113e-01 -7.120187282562255859e-01 -2.514136210083961487e-02 4.264689683914184570e-01
-2.427767962217330933e-01 -5.162402391433715820e-01 -1.661198586225509644e-02 1.187982857227325439e-01
-2.531016170978546143e-01 -3.205646276473999023e-01 -1.423601806163787842e-02 -1.863247305154800415e-01
-2.595129013061523438e-01 -5.151239037513732910e-01 -1.796251162886619568e-02 9.415415674448013306e-02
-2.698153853416442871e-01 -7.096247076988220215e-01 -1.607942953705787659e-02 3.734075129032135010e-01
-2.840078771114349365e-01 -9.041597247123718262e-01 -8.611280471086502075e-03 6.532875895500183105e-01
-3.020910620689392090e-01 -7.086030840873718262e-01 4.454473033547401428e-03 3.506084084510803223e-01
-3.162631392478942871e-01 -5.132128000259399414e-01 1.146664004772901535e-02 5.191992223262786865e-02
-3.265273869037628174e-01 -3.179176449775695801e-01 1.250503864139318466e-02 -2.445969581604003906e-01
-3.328857421875000000e-01 -5.128779411315917969e-01 7.613100111484527588e-03 4.453441500663757324e-02
-3.431432843208312988e-01 -7.077655792236328125e-01 8.503787219524383545e-03 3.320992290973663330e-01
-3.572986125946044922e-01 -9.026679992675781250e-01 1.514577213674783707e-02 6.199520826339721680e-01
-3.753519654273986816e-01 -7.074276804924011230e-01 2.754481323063373566e-02 3.245878219604492188e-01
-3.895005285739898682e-01 -5.123606920242309570e-01 3.403656929731369019e-02 3.312040865421295166e-02
-3.997477293014526367e-01 -3.173885047435760498e-01 3.469897806644439697e-02 -2.562828361988067627e-01
-4.060955047607421875e-01 -5.126657485961914062e-01 2.957332134246826172e-02 3.984946385025978088e-02
-4.163488149642944336e-01 -7.078714966773986816e-01 3.037030994892120361e-02 3.343802094459533691e-01
-4.305062592029571533e-01 -9.030877351760864258e-01 3.705791383981704712e-02 6.291596293449401855e-01
-4.485680162906646729e-01 -7.081547379493713379e-01 4.964111000299453735e-02 3.407138586044311523e-01
-4.627310931682586670e-01 -5.134113430976867676e-01 5.645538493990898132e-02 5.632335692644119263e-02
-4.729993343353271484e-01 -3.187740147113800049e-01 5.758185312151908875e-02 -2.258471548557281494e-01
-4.793747961521148682e-01 -1.241522878408432007e-01 5.306490883231163025e-02 -5.076523423194885254e-01
-4.818578660488128662e-01 -3.196754455566406250e-01 4.291186109185218811e-02 -2.058615237474441528e-01
-4.882513582706451416e-01 -5.150668025016784668e-01 3.879462927579879761e-02 9.281986206769943237e-02
-4.985527098178863525e-01 -7.104018330574035645e-01 4.065103083848953247e-02 3.902271687984466553e-01
-5.127607583999633789e-01 -5.155245661735534668e-01 4.845557361841201782e-02 1.029371023178100586e-01
-5.230712294578552246e-01 -3.207659721374511719e-01 5.051431432366371155e-02 -1.818333417177200317e-01
-5.294865369796752930e-01 -1.260378062725067139e-01 4.687764495611190796e-02 -4.659376144409179688e-01
-5.320072770118713379e-01 -3.214794695377349854e-01 3.755889460444450378e-02 -1.660397648811340332e-01
-5.384368896484375000e-01 -5.167970657348632812e-01 3.423810005187988281e-02 1.309833526611328125e-01
-5.487728118896484375e-01 -7.120683789253234863e-01 3.685776889324188232e-02 4.269727170467376709e-01
-5.630142092704772949e-01 -5.171352624893188477e-01 4.539722204208374023e-02 1.384671181440353394e-01
-5.733569264411926270e-01 -3.223307132720947266e-01 4.816656559705734253e-02 -1.472919434309005737e-01
-5.798035264015197754e-01 -1.275675594806671143e-01 4.522072523832321167e-02 -4.321562945842742920e-01
-5.823548436164855957e-01 -3.229875266551971436e-01 3.657759726047515869e-02 -1.327671259641647339e-01
-5.888146162033081055e-01 -5.182915925979614258e-01 3.392225503921508789e-02 1.639510542154312134e-01
-5.991804599761962891e-01 -7.135583758354187012e-01 3.720127791166305542e-02 4.598417282104492188e-01
-6.134516000747680664e-01 -5.186298489570617676e-01 4.639811068773269653e-02 1.714453697204589844e-01
-6.238242387771606445e-01 -3.238400518894195557e-01 4.982701689004898071e-02 -1.139909178018569946e-01
-6.303009986877441406e-01 -1.291020512580871582e-01 4.754719883203506470e-02 -3.983172476291656494e-01
-6.328830718994140625e-01 6.567358970642089844e-02 3.958085551857948303e-02 -6.833867430686950684e-01
-6.315695643424987793e-01 -1.296652555465698242e-01 2.591312117874622345e-02 -3.857461512088775635e-01
-6.341629028320312500e-01 -3.248185813426971436e-01 1.819819957017898560e-02 -9.236571937799453735e-02
-6.406592726707458496e-01 -5.198612809181213379e-01 1.635088399052619934e-02 1.985768526792526245e-01
-6.510564684867858887e-01 -7.148773670196533203e-01 2.032242156565189362e-02 4.889329671859741211e-01
-6.653540134429931641e-01 -5.197079181671142578e-01 3.010108135640621185e-02 1.951880007982254028e-01
-6.757481694221496582e-01 -3.246781527996063232e-01 3.400484099984169006e-02 -9.546827524900436401e-02
-6.822417378425598145e-01 -1.297054439783096313e-01 3.209547698497772217e-02 -3.848817646503448486e-01
-6.848358511924743652e-01 -3.249455988407135010e-01 2.439784072339534760e-02 -8.956313133239746094e-02
-6.913347840309143066e-01 -5.200775861740112305e-01 2.260657772421836853e-02 2.033404111862182617e-01
-7.017363309860229492e-01 -7.151838541030883789e-01 2.667338587343692780e-02 4.956787526607513428e-01
-7.160400152206420898e-01 -5.201039910316467285e-01 3.658696264028549194e-02 2.039349079132080078e-01
-7.264420986175537109e-01 -3.251687288284301758e-01 4.066565632820129395e-02 -8.465458452701568604e-02
-7.329454421997070312e-01 -1.302940547466278076e-01 3.897256776690483093e-02 -3.719363510608673096e-01
-7.355513572692871094e-01 6.460761278867721558e-02 3.153384104371070862e-02 -6.597642898559570312e-01
-7.342591881752014160e-01 -1.306225061416625977e-01 1.833855360746383667e-02 -3.646245002746582031e-01
-7.368716597557067871e-01 -3.256678879261016846e-01 1.104606315493583679e-02 -7.363641262054443359e-02
-7.433850169181823730e-01 -5.206061601638793945e-01 9.573334828019142151e-03 2.150279730558395386e-01
-7.537971138954162598e-01 -7.155233621597290039e-01 1.387389469891786575e-02 5.032219886779785156e-01
-7.681075930595397949e-01 -5.202643275260925293e-01 2.393833547830581665e-02 2.074592411518096924e-01
-7.785128951072692871e-01 -3.251458108425140381e-01 2.808751910924911499e-02 -8.514796197414398193e-02
-7.850158214569091797e-01 -1.300870627164840698e-01 2.638456039130687714e-02 -3.764428794384002686e-01
-7.876175642013549805e-01 -3.252470493316650391e-01 1.885570213198661804e-02 -8.291416615247726440e-02
-7.941224575042724609e-01 -5.202992558479309082e-01 1.719741895794868469e-02 2.082369774580001831e-01
-8.045284748077392578e-01 -7.153276801109313965e-01 2.136215940117835999e-02 4.988621473312377930e-01
-8.188350200653076172e-01 -9.104166030883789062e-01 3.133940324187278748e-02 7.908079028129577637e-01
-8.370433449745178223e-01 -1.105642676353454590e+00 4.715555906295776367e-02 1.085884809494018555e+00
